Indicador;Tipo_agrupacion;Cluster;Media
nempresas_comercio_transporte_hosteleria_2020;Poblacion;3;390.93
nempresas_comercio_transporte_hosteleria_2020;Densidad;0;43.87
nempresas_comercio_transporte_hosteleria_2020;Densidad;1;542.29
nempresas_comercio_transporte_hosteleria_2020;Densidad;2;434.69
nempresas_comercio_transporte_hosteleria_2020;Densidad;3;222.7
nempresas_comercio_transporte_hosteleria_2020;Distancia;0;15.8
nempresas_comercio_transporte_hosteleria_2020;Distancia;1;124.52
nempresas_comercio_transporte_hosteleria_2020;Distancia;2;63.22
nempresas_comercio_transporte_hosteleria_2020;Distancia;3;338.32
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Este Metropolitano;170.22
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Municipio de Madrid;48.0
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Nordeste Comunidad;183.56
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Norte Metropolitano;159.86
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Oeste Metropolitano;221.89
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Sierra Central;171.87
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Sierra Norte;142.24
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Sierra Sur;93.33
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Sudeste Comunidad;112.54
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Sudoeste Comunidad;80.29
nempresas_comercio_transporte_hosteleria_2020;Zona_Estadistica;Sur Metropolitano;118.09
nempresas_j_informacion_comunicaciones_2015;Poblacion;0;9.8
nempresas_j_informacion_comunicaciones_2015;Poblacion;1;56.44
nempresas_j_informacion_comunicaciones_2015;Poblacion;2;0.0
nempresas_j_informacion_comunicaciones_2015;Poblacion;3;30.5
nempresas_j_informacion_comunicaciones_2015;Densidad;0;1.0
nempresas_j_informacion_comunicaciones_2015;Densidad;1;39.57
nempresas_j_informacion_comunicaciones_2015;Densidad;2;33.77
nempresas_j_informacion_comunicaciones_2015;Densidad;3;15.45
nempresas_j_informacion_comunicaciones_2015;Distancia;0;0.17
nempresas_j_informacion_comunicaciones_2015;Distancia;1;9.25
nempresas_j_informacion_comunicaciones_2015;Distancia;2;2.89
nempresas_j_informacion_comunicaciones_2015;Distancia;3;21.24
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Este Metropolitano;11.67
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Nordeste Comunidad;13.89
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Norte Metropolitano;7.86
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Oeste Metropolitano;24.56
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Sierra Central;11.67
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Sierra Norte;5.88
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Sierra Sur;6.33
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Sudeste Comunidad;8.04
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Sudoeste Comunidad;4.07
nempresas_j_informacion_comunicaciones_2015;Zona_Estadistica;Sur Metropolitano;5.73
nempresas_j_informacion_comunicaciones_2016;Poblacion;0;9.85
nempresas_j_informacion_comunicaciones_2016;Poblacion;1;60.89
nempresas_j_informacion_comunicaciones_2016;Poblacion;2;0.0
nempresas_j_informacion_comunicaciones_2016;Poblacion;3;31.07
nempresas_j_informacion_comunicaciones_2016;Densidad;0;1.01
nempresas_j_informacion_comunicaciones_2016;Densidad;1;42.14
nempresas_j_informacion_comunicaciones_2016;Densidad;2;34.46
nempresas_j_informacion_comunicaciones_2016;Densidad;3;16.12
nempresas_j_informacion_comunicaciones_2016;Distancia;0;0.11
nempresas_j_informacion_comunicaciones_2016;Distancia;1;9.68
nempresas_j_informacion_comunicaciones_2016;Distancia;2;2.95
nempresas_j_informacion_comunicaciones_2016;Distancia;3;22.05
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Este Metropolitano;12.33
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Nordeste Comunidad;14.33
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Norte Metropolitano;6.0
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Oeste Metropolitano;27.0
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Sierra Central;12.2
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Sierra Norte;6.27
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Sierra Sur;6.33
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Sudeste Comunidad;8.27
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Sudoeste Comunidad;3.86
nempresas_j_informacion_comunicaciones_2016;Zona_Estadistica;Sur Metropolitano;6.09
nempresas_j_informacion_comunicaciones_2017;Poblacion;0;10.1
nempresas_j_informacion_comunicaciones_2017;Poblacion;1;65.22
nempresas_j_informacion_comunicaciones_2017;Poblacion;2;0.0
nempresas_j_informacion_comunicaciones_2017;Poblacion;3;33.79
nempresas_j_informacion_comunicaciones_2017;Densidad;0;1.05
nempresas_j_informacion_comunicaciones_2017;Densidad;1;44.71
nempresas_j_informacion_comunicaciones_2017;Densidad;2;37.69
nempresas_j_informacion_comunicaciones_2017;Densidad;3;16.82
nempresas_j_informacion_comunicaciones_2017;Distancia;0;0.14
nempresas_j_informacion_comunicaciones_2017;Distancia;1;10.09
nempresas_j_informacion_comunicaciones_2017;Distancia;2;2.97
nempresas_j_informacion_comunicaciones_2017;Distancia;3;23.82
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Este Metropolitano;13.89
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Nordeste Comunidad;14.78
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Norte Metropolitano;6.71
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Oeste Metropolitano;27.22
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Sierra Central;13.93
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Sierra Norte;6.76
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Sierra Sur;7.0
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Sudeste Comunidad;8.65
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Sudoeste Comunidad;3.5
nempresas_j_informacion_comunicaciones_2017;Zona_Estadistica;Sur Metropolitano;6.36
nempresas_j_informacion_comunicaciones_2018;Poblacion;0;10.55
nempresas_j_informacion_comunicaciones_2018;Poblacion;1;67.11
nempresas_j_informacion_comunicaciones_2018;Poblacion;2;0.0
nempresas_j_informacion_comunicaciones_2018;Poblacion;3;34.86
nempresas_j_informacion_comunicaciones_2018;Densidad;0;1.13
nempresas_j_informacion_comunicaciones_2018;Densidad;1;45.14
nempresas_j_informacion_comunicaciones_2018;Densidad;2;39.23
nempresas_j_informacion_comunicaciones_2018;Densidad;3;17.39
nempresas_j_informacion_comunicaciones_2018;Distancia;0;0.14
nempresas_j_informacion_comunicaciones_2018;Distancia;1;10.48
nempresas_j_informacion_comunicaciones_2018;Distancia;2;3.11
nempresas_j_informacion_comunicaciones_2018;Distancia;3;24.55
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Este Metropolitano;13.67
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Nordeste Comunidad;14.22
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Norte Metropolitano;7.86
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Oeste Metropolitano;27.22
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Sierra Central;14.53
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Sierra Norte;6.93
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Sierra Sur;7.5
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Sudeste Comunidad;9.0
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Sudoeste Comunidad;4.5
nempresas_j_informacion_comunicaciones_2018;Zona_Estadistica;Sur Metropolitano;6.73
nempresas_j_informacion_comunicaciones_2019;Poblacion;0;10.72
nempresas_j_informacion_comunicaciones_2019;Poblacion;1;69.78
nempresas_j_informacion_comunicaciones_2019;Poblacion;2;0.0
nempresas_j_informacion_comunicaciones_2019;Poblacion;3;36.64
nempresas_j_informacion_comunicaciones_2019;Densidad;0;1.22
nempresas_j_informacion_comunicaciones_2019;Densidad;1;42.43
nempresas_j_informacion_comunicaciones_2019;Densidad;2;44.0
nempresas_j_informacion_comunicaciones_2019;Densidad;3;17.52
nempresas_j_informacion_comunicaciones_2019;Distancia;0;0.2
nempresas_j_informacion_comunicaciones_2019;Distancia;1;10.5
nempresas_j_informacion_comunicaciones_2019;Distancia;2;3.35
nempresas_j_informacion_comunicaciones_2019;Distancia;3;25.71
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Este Metropolitano;14.56
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Nordeste Comunidad;15.78
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Norte Metropolitano;8.86
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Oeste Metropolitano;26.89
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Sierra Central;14.4
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Sierra Norte;7.22
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Sierra Sur;7.92
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Sudeste Comunidad;10.15
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Sudoeste Comunidad;4.14
nempresas_j_informacion_comunicaciones_2019;Zona_Estadistica;Sur Metropolitano;5.82
nempresas_j_informacion_comunicaciones_2020;Poblacion;0;11.08
nempresas_j_informacion_comunicaciones_2020;Poblacion;1;74.67
nempresas_j_informacion_comunicaciones_2020;Poblacion;2;0.0
nempresas_j_informacion_comunicaciones_2020;Poblacion;3;37.93
nempresas_j_informacion_comunicaciones_2020;Densidad;0;1.27
nempresas_j_informacion_comunicaciones_2020;Densidad;1;44.0
nempresas_j_informacion_comunicaciones_2020;Densidad;2;46.85
nempresas_j_informacion_comunicaciones_2020;Densidad;3;18.21
nempresas_j_informacion_comunicaciones_2020;Distancia;0;0.2
nempresas_j_informacion_comunicaciones_2020;Distancia;1;10.43
nempresas_j_informacion_comunicaciones_2020;Distancia;2;3.41
nempresas_j_informacion_comunicaciones_2020;Distancia;3;27.74
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Este Metropolitano;17.0
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Nordeste Comunidad;15.78
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Norte Metropolitano;10.0
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Oeste Metropolitano;28.78
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Sierra Central;15.0
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Sierra Norte;7.02
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Sierra Sur;8.42
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Sudeste Comunidad;10.19
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Sudoeste Comunidad;4.79
nempresas_j_informacion_comunicaciones_2020;Zona_Estadistica;Sur Metropolitano;6.91
nempresas_k_actividades_financieras_seguros_2015;Poblacion;0;7.52
nempresas_k_actividades_financieras_seguros_2015;Poblacion;1;41.67
nempresas_k_actividades_financieras_seguros_2015;Poblacion;2;0.0
nempresas_k_actividades_financieras_seguros_2015;Poblacion;3;22.64
nempresas_k_actividades_financieras_seguros_2015;Densidad;0;0.8
nempresas_k_actividades_financieras_seguros_2015;Densidad;1;29.0
nempresas_k_actividades_financieras_seguros_2015;Densidad;2;28.15
nempresas_k_actividades_financieras_seguros_2015;Densidad;3;10.39
nempresas_k_actividades_financieras_seguros_2015;Distancia;0;0.29
nempresas_k_actividades_financieras_seguros_2015;Distancia;1;6.64
nempresas_k_actividades_financieras_seguros_2015;Distancia;2;1.81
nempresas_k_actividades_financieras_seguros_2015;Distancia;3;16.42
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Este Metropolitano;11.56
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Nordeste Comunidad;8.89
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Norte Metropolitano;9.14
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Oeste Metropolitano;15.33
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Sierra Central;9.2
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Sierra Norte;4.83
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Sierra Sur;3.67
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Sudeste Comunidad;4.85
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Sudoeste Comunidad;2.93
nempresas_k_actividades_financieras_seguros_2015;Zona_Estadistica;Sur Metropolitano;5.45
nempresas_k_actividades_financieras_seguros_2016;Poblacion;0;8.1
nempresas_k_actividades_financieras_seguros_2016;Poblacion;1;47.11
nempresas_k_actividades_financieras_seguros_2016;Poblacion;2;0.0
nempresas_k_actividades_financieras_seguros_2016;Poblacion;3;24.14
nempresas_k_actividades_financieras_seguros_2016;Densidad;0;0.8
nempresas_k_actividades_financieras_seguros_2016;Densidad;1;30.71
nempresas_k_actividades_financieras_seguros_2016;Densidad;2;30.38
nempresas_k_actividades_financieras_seguros_2016;Densidad;3;11.97
nempresas_k_actividades_financieras_seguros_2016;Distancia;0;0.31
nempresas_k_actividades_financieras_seguros_2016;Distancia;1;7.07
nempresas_k_actividades_financieras_seguros_2016;Distancia;2;1.89
nempresas_k_actividades_financieras_seguros_2016;Distancia;3;18.26
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Este Metropolitano;12.11
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Nordeste Comunidad;10.67
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Norte Metropolitano;9.71
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Oeste Metropolitano;17.0
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Sierra Central;10.07
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Sierra Norte;5.0
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Sierra Sur;4.17
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Sudeste Comunidad;5.5
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Sudoeste Comunidad;3.29
nempresas_k_actividades_financieras_seguros_2016;Zona_Estadistica;Sur Metropolitano;5.91
nempresas_k_actividades_financieras_seguros_2017;Poblacion;0;9.0
nempresas_k_actividades_financieras_seguros_2017;Poblacion;1;52.22
nempresas_k_actividades_financieras_seguros_2017;Poblacion;2;0.0
nempresas_k_actividades_financieras_seguros_2017;Poblacion;3;26.07
nempresas_k_actividades_financieras_seguros_2017;Densidad;0;0.91
nempresas_k_actividades_financieras_seguros_2017;Densidad;1;35.86
nempresas_k_actividades_financieras_seguros_2017;Densidad;2;32.54
nempresas_k_actividades_financieras_seguros_2017;Densidad;3;13.0
nempresas_k_actividades_financieras_seguros_2017;Distancia;0;0.34
nempresas_k_actividades_financieras_seguros_2017;Distancia;1;7.68
nempresas_k_actividades_financieras_seguros_2017;Distancia;2;2.05
nempresas_k_actividades_financieras_seguros_2017;Distancia;3;20.24
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Este Metropolitano;12.22
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Nordeste Comunidad;10.44
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Norte Metropolitano;10.29
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Oeste Metropolitano;20.44
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Sierra Central;11.47
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Sierra Norte;5.68
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Sierra Sur;4.67
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Sudeste Comunidad;5.81
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Sudoeste Comunidad;3.57
nempresas_k_actividades_financieras_seguros_2017;Zona_Estadistica;Sur Metropolitano;6.64
nempresas_k_actividades_financieras_seguros_2018;Poblacion;0;9.48
nempresas_k_actividades_financieras_seguros_2018;Poblacion;1;56.22
nempresas_k_actividades_financieras_seguros_2018;Poblacion;2;0.0
nempresas_k_actividades_financieras_seguros_2018;Poblacion;3;28.21
nempresas_k_actividades_financieras_seguros_2018;Densidad;0;0.95
nempresas_k_actividades_financieras_seguros_2018;Densidad;1;40.14
nempresas_k_actividades_financieras_seguros_2018;Densidad;2;35.0
nempresas_k_actividades_financieras_seguros_2018;Densidad;3;13.58
nempresas_k_actividades_financieras_seguros_2018;Distancia;0;0.37
nempresas_k_actividades_financieras_seguros_2018;Distancia;1;8.14
nempresas_k_actividades_financieras_seguros_2018;Distancia;2;2.43
nempresas_k_actividades_financieras_seguros_2018;Distancia;3;21.55
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Este Metropolitano;13.22
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Nordeste Comunidad;11.0
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Norte Metropolitano;10.71
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Oeste Metropolitano;21.67
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Sierra Central;12.13
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Sierra Norte;6.07
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Sierra Sur;4.83
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Sudeste Comunidad;6.65
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Sudoeste Comunidad;3.71
nempresas_k_actividades_financieras_seguros_2018;Zona_Estadistica;Sur Metropolitano;7.09
nempresas_k_actividades_financieras_seguros_2019;Poblacion;0;9.45
nempresas_k_actividades_financieras_seguros_2019;Poblacion;1;57.56
nempresas_k_actividades_financieras_seguros_2019;Poblacion;2;0.0
nempresas_k_actividades_financieras_seguros_2019;Poblacion;3;29.21
nempresas_k_actividades_financieras_seguros_2019;Densidad;0;1.03
nempresas_k_actividades_financieras_seguros_2019;Densidad;1;40.86
nempresas_k_actividades_financieras_seguros_2019;Densidad;2;35.23
nempresas_k_actividades_financieras_seguros_2019;Densidad;3;13.85
nempresas_k_actividades_financieras_seguros_2019;Distancia;0;0.34
nempresas_k_actividades_financieras_seguros_2019;Distancia;1;8.3
nempresas_k_actividades_financieras_seguros_2019;Distancia;2;2.41
nempresas_k_actividades_financieras_seguros_2019;Distancia;3;22.08
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Este Metropolitano;13.11
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Nordeste Comunidad;12.22
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Norte Metropolitano;11.29
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Oeste Metropolitano;22.22
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Sierra Central;12.8
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Sierra Norte;6.05
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Sierra Sur;5.33
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Sudeste Comunidad;6.42
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Sudoeste Comunidad;3.29
nempresas_k_actividades_financieras_seguros_2019;Zona_Estadistica;Sur Metropolitano;7.36
nempresas_k_actividades_financieras_seguros_2020;Poblacion;0;9.78
nempresas_k_actividades_financieras_seguros_2020;Poblacion;1;58.89
nempresas_k_actividades_financieras_seguros_2020;Poblacion;2;0.0
nempresas_k_actividades_financieras_seguros_2020;Poblacion;3;31.0
nempresas_k_actividades_financieras_seguros_2020;Densidad;0;1.02
nempresas_k_actividades_financieras_seguros_2020;Densidad;1;43.57
nempresas_k_actividades_financieras_seguros_2020;Densidad;2;35.23
nempresas_k_actividades_financieras_seguros_2020;Densidad;3;14.82
nempresas_k_actividades_financieras_seguros_2020;Distancia;0;0.4
nempresas_k_actividades_financieras_seguros_2020;Distancia;1;8.5
nempresas_k_actividades_financieras_seguros_2020;Distancia;2;2.43
nempresas_k_actividades_financieras_seguros_2020;Distancia;3;23.08
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Este Metropolitano;12.78
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Nordeste Comunidad;12.22
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Norte Metropolitano;11.43
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Oeste Metropolitano;24.56
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Sierra Central;12.6
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Sierra Norte;6.27
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Sierra Sur;5.42
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Sudeste Comunidad;6.96
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Sudoeste Comunidad;3.93
nempresas_k_actividades_financieras_seguros_2020;Zona_Estadistica;Sur Metropolitano;7.45
nempresas_l_actividades_inmobiliarias_2015;Poblacion;0;17.2
nempresas_l_actividades_inmobiliarias_2015;Poblacion;1;87.78
nempresas_l_actividades_inmobiliarias_2015;Poblacion;2;0.0
nempresas_l_actividades_inmobiliarias_2015;Poblacion;3;43.79
nempresas_l_actividades_inmobiliarias_2015;Densidad;0;1.21
nempresas_l_actividades_inmobiliarias_2015;Densidad;1;56.57
nempresas_l_actividades_inmobiliarias_2015;Densidad;2;62.08
nempresas_l_actividades_inmobiliarias_2015;Densidad;3;23.21
nempresas_l_actividades_inmobiliarias_2015;Distancia;0;0.29
nempresas_l_actividades_inmobiliarias_2015;Distancia;1;12.11
nempresas_l_actividades_inmobiliarias_2015;Distancia;2;3.24
nempresas_l_actividades_inmobiliarias_2015;Distancia;3;37.58
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Este Metropolitano;16.89
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Nordeste Comunidad;31.56
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Norte Metropolitano;16.43
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Oeste Metropolitano;29.78
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Sierra Central;14.2
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Sierra Norte;10.78
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Sierra Sur;6.75
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Sudeste Comunidad;10.96
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Sudoeste Comunidad;8.0
nempresas_l_actividades_inmobiliarias_2015;Zona_Estadistica;Sur Metropolitano;12.64
nempresas_l_actividades_inmobiliarias_2016;Poblacion;0;18.18
nempresas_l_actividades_inmobiliarias_2016;Poblacion;1;95.78
nempresas_l_actividades_inmobiliarias_2016;Poblacion;2;0.0
nempresas_l_actividades_inmobiliarias_2016;Poblacion;3;48.57
nempresas_l_actividades_inmobiliarias_2016;Densidad;0;1.32
nempresas_l_actividades_inmobiliarias_2016;Densidad;1;63.14
nempresas_l_actividades_inmobiliarias_2016;Densidad;2;68.23
nempresas_l_actividades_inmobiliarias_2016;Densidad;3;24.45
nempresas_l_actividades_inmobiliarias_2016;Distancia;0;0.34
nempresas_l_actividades_inmobiliarias_2016;Distancia;1;13.48
nempresas_l_actividades_inmobiliarias_2016;Distancia;2;3.22
nempresas_l_actividades_inmobiliarias_2016;Distancia;3;40.66
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Este Metropolitano;18.33
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Nordeste Comunidad;33.11
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Norte Metropolitano;18.86
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Oeste Metropolitano;31.56
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Sierra Central;16.4
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Sierra Norte;11.59
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Sierra Sur;7.33
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Sudeste Comunidad;11.62
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Sudoeste Comunidad;8.43
nempresas_l_actividades_inmobiliarias_2016;Zona_Estadistica;Sur Metropolitano;14.64
nempresas_l_actividades_inmobiliarias_2017;Poblacion;0;19.4
nempresas_l_actividades_inmobiliarias_2017;Poblacion;1;105.22
nempresas_l_actividades_inmobiliarias_2017;Poblacion;2;0.0
nempresas_l_actividades_inmobiliarias_2017;Poblacion;3;50.93
nempresas_l_actividades_inmobiliarias_2017;Densidad;0;1.5
nempresas_l_actividades_inmobiliarias_2017;Densidad;1;67.71
nempresas_l_actividades_inmobiliarias_2017;Densidad;2;74.0
nempresas_l_actividades_inmobiliarias_2017;Densidad;3;25.73
nempresas_l_actividades_inmobiliarias_2017;Distancia;0;0.4
nempresas_l_actividades_inmobiliarias_2017;Distancia;1;14.8
nempresas_l_actividades_inmobiliarias_2017;Distancia;2;3.27
nempresas_l_actividades_inmobiliarias_2017;Distancia;3;43.42
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Este Metropolitano;20.33
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Nordeste Comunidad;34.89
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Norte Metropolitano;19.14
nempresas_l_actividades_inmobiliarias_2017;Zona_Estadistica;Oeste Metropolitano;33.56
